,race,count_s,count_hotkey50,count_hotkey40,count_hotkey52,count_hotkey42,count_hotkey10,count_hotkey12,count_hotkey20,count_hotkey22,count_hotkey30,count_hotkey60,count_hotkey62,count_hotkey32,count_Base,count_hotkey70,count_hotkey72,count_hotkey00,count_hotkey90,count_hotkey80,count_SingleMineral,count_hotkey02,count_hotkey82,count_hotkey92,count_hotkey91,count_hotkey01,count_hotkey41,count_hotkey21,count_hotkey71,count_hotkey81,count_hotkey61,count_hotkey11,count_hotkey51,count_hotkey31,first_time_s,first_time_hotkey50,first_time_hotkey40,first_time_hotkey52,first_time_hotkey42,first_time_hotkey10,first_time_hotkey12,first_time_hotkey20,first_time_hotkey22,first_time_hotkey30,first_time_hotkey60,first_time_hotkey62,first_time_hotkey32,first_time_Base,first_time_hotkey70,first_time_hotkey72,first_time_hotkey00,first_time_hotkey90,first_time_hotkey80,first_time_SingleMineral,first_time_hotkey02,first_time_hotkey82,first_time_hotkey92,first_time_hotkey91,first_time_hotkey01,first_time_hotkey41,first_time_hotkey21,first_time_hotkey71,first_time_hotkey81,first_time_hotkey61,first_time_hotkey11,first_time_hotkey51,first_time_hotkey31,relative_line_position,avg_micro_apm,max_ap5s
548,0,2,0,1,0,0,10,0,52,6,0,38,1,0,200,2,0,84,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,207,0,7000,0,6999,7000,100,7000,130,145,7000,220,0,7000,15,120,7000,120,175,7000,195,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1342,18
549,0,18,7,1,0,9,1,0,2091,5,0,133,10,0,82,68,5,1878,7,0,58,2,0,74,2,4,62,2,4,2,1,0,0,1052,0,40,220,6999,250,0,7000,0,0,7000,65,0,7000,5,5,1105,20,5,7000,220,615,7000,705,0,650,89,0,649,65,220,6999,7000,0,0,3488,35
550,0,6,0,0,0,0,68,0,458,30,0,170,1,0,63,3,0,531,7,0,127,2,0,93,2,0,10,0,0,0,0,0,0,569,0,7000,7000,6999,7000,280,7000,305,10,7000,10,245,7000,255,0,7000,5,95,7000,100,165,7000,165,45,7000,54,7000,6999,7000,7000,6999,7000,0,0,2019,19
551,0,17,1,1,0,77,6,0,644,90,0,737,65,0,420,2,0,248,1,0,0,1,0,1362,3,0,53,3,0,24,0,0,0,729,0,1070,380,6999,395,100,7000,100,0,7000,5,0,7000,15,0,7000,60,0,7000,7000,0,7000,0,0,7000,109,0,6999,280,7000,6999,7000,0,0,2907,26
552,0,104,0,1,0,0,6,0,74,4,0,163,3,0,37,2,0,108,1,0,2,2,0,68,2,0,1,1,0,0,1,0,0,306,0,7000,0,6999,7000,0,7000,5,0,7000,30,0,7000,150,0,7000,55,0,7000,310,0,7000,205,0,7000,419,0,6999,7000,5,6999,7000,0,0,2209,20
553,2,8,0,0,0,0,34,27,959,8,0,63,2,5,395,1,5,1018,1,20,77,0,0,0,0,0,0,0,0,0,0,0,0,1574,595,7000,7000,6999,7000,5,225,10,35,7000,40,0,280,5,5,125,5,745,765,785,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2448,35
554,2,8,0,0,0,0,9,21,237,7,0,23,1,0,3,5,2,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,125,7000,7000,6999,7000,0,525,55,55,7000,60,300,7000,460,5,125,5,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2246,24
555,0,7,0,1,0,0,11,15,493,2,0,67,2,3,305,0,0,0,1,1,671,0,0,0,0,0,0,2,0,0,1,0,0,502,0,7000,320,6999,7000,0,390,5,230,7000,235,55,315,55,7000,7000,7000,0,245,0,7000,7000,7000,7000,7000,6999,195,6999,7000,170,6999,7000,0,0,2738,37
556,0,5,0,2,0,8,22,0,276,19,0,276,3,0,61,2,0,515,5,0,787,1,0,386,1,0,135,0,0,0,0,0,0,370,0,7000,0,6999,415,0,7000,0,35,7000,40,60,7000,60,0,7000,0,100,7000,100,0,7000,300,295,7000,294,7000,6999,7000,7000,6999,7000,0,0,3658,39
557,1,0,0,1,0,0,21,0,267,9,0,107,1,0,408,3,0,322,1,0,173,0,0,0,0,0,0,0,0,0,0,0,0,366,7000,7000,0,6999,7000,50,7000,60,50,7000,55,0,7000,5,115,7000,115,270,7000,270,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2721,43
558,2,27,0,0,0,0,22,22,958,3,0,26,2,2,201,0,0,0,5,0,993,5,0,4,0,0,0,0,0,0,0,0,0,1137,170,7000,7000,6999,7000,5,415,5,5,7000,75,5,730,730,7000,7000,7000,5,7000,10,10,7000,845,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3238,33
559,0,45,3,0,0,0,29,0,289,4,0,199,1,0,436,27,0,245,3,0,228,2,0,30,0,0,0,1,0,0,2,0,7,452,0,5,7000,6999,7000,245,7000,245,305,7000,305,0,7000,0,5,7000,5,100,7000,105,180,7000,215,7000,7000,6999,765,6999,7000,285,6999,665,0,0,2306,25
560,0,44,9,0,0,0,39,0,213,10,0,142,3,0,325,17,0,205,7,1,227,2,0,39,0,0,0,0,0,0,1,0,4,391,0,10,7000,6999,7000,230,7000,230,105,7000,115,0,7000,5,5,7000,5,75,410,75,175,7000,330,7000,7000,6999,7000,6999,7000,255,6999,440,0,0,2208,36
561,0,6,0,1,0,24,20,0,207,14,0,95,6,0,233,2,0,207,0,0,0,0,0,0,0,0,0,1,0,26,1,0,2,344,0,7000,475,6999,475,40,7000,40,180,7000,220,0,7000,0,100,7000,100,7000,7000,7000,7000,7000,7000,7000,7000,6999,240,6999,270,665,6999,670,0,0,1399,14
562,0,11,1,0,0,0,23,64,1711,11,7,1149,3,1,480,1,3,363,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,884,0,1590,7000,6999,7000,0,315,5,5,865,5,105,1225,105,220,650,245,285,7000,320,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2355,30
563,0,16,2,1,0,36,33,0,275,18,1,66,6,0,335,4,0,287,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,418,0,60,345,6999,410,40,7000,40,180,565,210,0,7000,5,100,7000,105,7000,7000,7000,7000,7000,7000,7000,7000,6999,280,6999,310,590,6999,615,0,0,1783,16
564,0,5,0,0,0,0,29,0,60,9,0,78,6,0,459,2,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,7000,7000,6999,7000,225,7000,240,40,7000,40,100,7000,100,0,7000,0,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2172,28
565,1,1,10,3,0,6,30,0,392,31,0,363,8,0,127,3,0,155,1,0,106,5,0,147,3,0,41,5,0,9,2,0,0,659,1110,95,60,6999,245,0,7000,0,0,7000,0,25,7000,60,25,7000,185,20,7000,135,25,7000,140,65,7000,414,65,6999,250,65,6999,7000,0,0,1883,43
566,1,0,0,2,0,0,38,0,226,6,0,27,7,0,302,3,0,319,3,0,186,1,0,76,2,0,2,2,0,19,2,0,0,547,7000,7000,360,6999,7000,45,7000,45,260,7000,810,95,7000,95,0,7000,0,415,7000,415,695,7000,695,360,7000,664,360,6999,395,360,6999,7000,0,0,1724,28
567,2,48,0,2,0,31,34,9,346,43,0,221,1,0,15,3,0,347,1,0,223,1,0,12,0,0,0,0,0,0,0,0,0,773,0,7000,125,6999,435,0,240,5,0,7000,5,55,7000,55,65,7000,115,110,7000,115,410,7000,415,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3009,31
568,2,45,1,0,0,0,77,0,690,2,0,53,5,0,48,2,0,10,6,0,765,0,0,0,0,0,0,0,0,0,0,0,0,1675,125,135,7000,6999,7000,50,7000,55,5,7000,5,110,7000,115,510,7000,650,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2978,27
569,0,4,168,1,0,0,2,0,919,32,0,693,11,0,33,3,0,21,3,0,47,1,0,0,0,0,0,1,0,0,1,0,0,388,0,5,25,6999,7000,0,7000,0,0,7000,0,130,7000,205,25,7000,215,25,7000,145,25,7000,7000,7000,7000,6999,25,6999,7000,25,6999,7000,0,0,3200,46
570,1,0,3,4,0,67,29,0,416,28,0,205,5,0,684,7,0,444,2,0,211,0,0,0,0,0,0,0,0,0,1,0,100,929,7000,735,0,6999,340,50,7000,55,65,7000,70,0,7000,5,95,7000,95,460,7000,465,7000,7000,7000,7000,7000,6999,7000,6999,7000,235,6999,245,0,0,2345,44
571,0,29,3,0,0,0,1,0,541,44,0,723,5,0,468,5,0,157,1,0,355,3,0,64,1,0,34,0,0,0,0,0,0,718,0,5,7000,6999,7000,0,7000,0,0,7000,0,0,7000,0,195,7000,195,265,7000,270,25,7000,270,440,7000,484,7000,6999,7000,7000,6999,7000,0,0,2938,40
572,0,6,0,0,0,0,17,0,62,3,0,121,3,0,278,3,1,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,7000,7000,6999,7000,335,7000,340,40,7000,45,160,7000,165,0,340,5,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2137,23
573,2,8,1,0,0,0,18,7,394,5,4,128,3,7,519,1,3,788,2,11,66,0,0,0,0,0,0,0,0,0,0,0,0,862,160,410,7000,6999,7000,0,205,5,35,995,35,0,305,0,0,160,0,530,560,555,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2189,28
574,1,0,8,1,0,0,41,0,564,30,0,98,8,0,13,10,0,777,7,0,481,2,0,1,2,0,6,2,0,2,1,0,1,979,7000,180,0,6999,7000,0,7000,40,0,7000,65,0,7000,920,0,7000,25,0,7000,20,0,7000,1430,0,7000,829,0,6999,755,0,6999,760,0,0,1922,23
575,2,89,2,0,0,0,113,0,971,4,0,170,8,0,117,7,0,98,7,0,763,0,0,0,0,0,0,0,0,0,0,0,0,2235,125,1490,7000,6999,7000,55,7000,55,5,7000,5,115,7000,115,150,7000,150,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2124,28
576,0,207,0,4,0,44,32,0,320,18,0,491,6,0,102,1,0,333,6,0,813,3,0,64,1,0,7,0,0,0,1,0,0,656,0,7000,5,6999,405,0,7000,0,0,7000,0,5,7000,50,5,7000,100,95,7000,100,170,7000,175,220,7000,254,7000,6999,7000,315,6999,7000,0,0,3010,34
577,0,9,201,1,0,1,2,1,1396,73,0,1147,22,0,78,5,0,102,3,0,20,0,0,0,0,0,0,1,0,0,1,0,1,565,0,5,250,6999,480,0,710,0,0,7000,0,115,7000,120,100,7000,105,225,7000,345,7000,7000,7000,7000,7000,6999,250,6999,7000,250,6999,1020,0,0,3556,65
578,1,0,8,1,0,0,111,1,524,8,0,394,5,0,2043,6,0,1954,0,0,0,0,0,0,0,0,0,1,2,71,2,0,0,871,7000,475,5,6999,7000,0,260,50,0,7000,15,0,7000,10,240,7000,240,7000,7000,7000,7000,7000,7000,7000,7000,6999,5,229,385,5,6999,7000,0,0,3468,33
579,0,37,0,1,0,0,40,0,464,38,0,250,1,0,176,8,0,273,4,0,150,1,0,0,1,2,40,0,0,0,0,0,0,580,0,7000,5,6999,7000,0,7000,15,100,7000,100,0,7000,15,100,7000,105,200,7000,205,200,7000,7000,5,390,384,7000,6999,7000,7000,6999,7000,0,0,1493,18
580,0,5,1,1,0,138,20,0,285,5,0,64,2,0,162,16,0,190,3,0,25,2,0,44,1,0,4,3,0,31,2,0,89,239,0,100,0,6999,0,35,7000,45,105,7000,110,280,7000,285,55,7000,60,330,7000,350,330,7000,350,805,7000,854,0,6999,305,0,6999,145,0,0,1504,17
581,1,0,45,0,0,0,44,0,999,3,0,569,7,0,614,6,0,27,5,0,69,6,0,21,2,0,15,2,0,12,0,0,0,649,7000,10,7000,6999,7000,0,7000,0,0,7000,0,5,7000,105,5,7000,230,5,7000,345,5,7000,640,515,7000,574,510,6999,545,7000,6999,7000,0,0,3130,45
582,0,10,8,0,0,0,18,0,245,5,0,113,0,0,0,1,0,514,4,0,367,2,0,27,0,0,0,1,0,9,0,0,0,196,0,5,7000,6999,7000,0,7000,0,45,7000,50,7000,7000,7000,0,7000,0,105,7000,105,245,7000,245,7000,7000,6999,265,6999,275,7000,6999,7000,0,0,2667,32
583,1,0,112,1,0,0,98,0,615,14,0,327,1,0,457,10,0,735,1,0,9,7,0,118,0,0,0,1,0,11,1,0,3,1512,7000,5,0,6999,7000,5,7000,5,595,7000,610,0,7000,0,110,7000,110,725,7000,790,380,7000,545,7000,7000,6999,685,6999,775,380,6999,480,0,0,1955,47
584,2,17,1,0,0,0,29,8,830,4,0,0,12,0,216,1,0,0,4,0,957,4,0,12,0,0,0,0,0,0,0,0,0,1132,150,900,7000,6999,7000,5,315,10,5,7000,7000,5,7000,290,725,7000,7000,10,7000,10,10,7000,490,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3117,34
585,0,5,1,0,0,0,46,0,541,21,0,430,2,0,61,4,0,530,3,0,622,1,0,17,2,0,35,0,0,0,0,0,0,521,0,630,7000,6999,7000,35,7000,40,0,7000,5,175,7000,180,100,7000,105,0,7000,0,645,7000,690,255,7000,264,7000,6999,7000,7000,6999,7000,0,0,2462,38
586,1,1,2,1,2,85,22,3,261,26,6,56,5,0,258,4,0,237,2,0,61,2,0,44,2,1,27,1,0,27,1,0,90,328,565,170,0,529,225,55,435,60,55,580,480,0,7000,5,90,7000,95,275,7000,300,0,7000,375,370,740,374,530,6999,535,225,6999,225,0,0,1715,28
587,0,43,0,0,0,0,99,0,695,20,0,521,1,0,15,8,0,1095,6,0,140,3,0,71,1,0,0,0,0,0,0,0,0,1103,0,7000,7000,6999,7000,305,7000,315,30,7000,35,230,7000,245,0,7000,0,160,7000,190,280,7000,295,280,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2309,46
588,0,5,0,2,0,14,18,0,626,7,0,284,5,0,34,14,0,54,3,0,32,1,0,37,4,0,10,2,0,3,0,0,0,498,0,7000,10,6999,245,0,7000,5,10,7000,10,10,7000,95,10,7000,80,10,7000,210,0,7000,280,0,7000,274,275,6999,290,7000,6999,7000,0,0,3095,38
589,0,38,2,2,0,20,1,0,425,71,0,446,83,0,367,9,0,528,1,0,7,0,0,0,0,0,0,0,0,0,3,0,39,523,0,595,5,6999,465,5,7000,5,5,7000,260,5,7000,10,100,7000,100,305,7000,305,7000,7000,7000,7000,7000,6999,7000,6999,7000,5,6999,480,0,0,2749,30
590,0,28,2,0,0,0,123,0,1188,33,0,411,8,0,570,5,2,1447,4,0,105,2,0,104,1,0,0,4,0,2,1,0,0,1019,0,25,7000,6999,7000,0,7000,0,120,7000,120,45,7000,45,0,185,0,170,7000,170,240,7000,315,735,7000,6999,1060,6999,1200,1815,6999,7000,0,0,2721,24
591,1,0,3,2,1,15,105,3,1246,30,1,305,7,0,389,5,0,542,3,0,135,0,0,0,8,1,221,8,1,1,8,1,1,1338,7000,5,355,669,570,0,1280,0,0,1280,10,0,7000,105,0,7000,30,515,7000,540,7000,7000,7000,0,935,254,0,934,340,0,934,1260,0,0,2008,25
592,1,0,17,1,0,0,19,0,560,3,0,606,4,0,274,2,0,2,2,0,46,4,0,0,1,0,0,1,0,0,1,0,0,540,7000,10,30,6999,7000,0,7000,0,0,7000,0,30,7000,130,30,7000,375,30,7000,240,30,7000,7000,30,7000,6999,30,6999,7000,30,6999,7000,0,0,3980,39
593,1,0,0,1,0,5,58,1,844,15,1,161,3,0,91,8,0,775,2,0,114,0,0,0,4,1,119,4,1,0,4,1,0,509,7000,7000,480,6999,745,0,980,0,0,995,5,0,7000,170,0,7000,10,330,7000,365,7000,7000,7000,0,785,274,0,784,7000,0,784,7000,0,0,2524,25
594,0,12,0,0,0,0,28,0,384,4,0,77,9,0,616,6,0,89,5,0,594,4,0,18,2,0,32,2,0,34,1,0,1,522,0,7000,7000,6999,7000,365,7000,365,40,7000,100,110,7000,110,170,7000,230,0,7000,10,40,7000,560,260,7000,259,860,6999,870,1085,6999,1140,0,0,1633,24
595,0,40,0,3,0,16,43,0,263,32,0,95,6,0,132,3,0,14,1,0,218,2,0,131,0,0,0,0,0,0,3,0,0,273,0,7000,0,6999,365,0,7000,5,5,7000,15,190,7000,235,115,7000,265,0,7000,35,140,7000,140,7000,7000,6999,7000,6999,7000,0,6999,7000,0,0,1993,26
596,0,13,4,3,0,29,25,0,569,18,0,254,5,0,143,2,0,743,3,0,1057,1,0,497,1,0,141,1,0,5,0,0,0,564,0,35,0,6999,570,0,7000,10,160,7000,170,45,7000,45,0,7000,0,100,7000,100,0,7000,380,485,7000,489,735,6999,840,7000,6999,7000,0,0,3682,38
597,2,20,0,0,3,66,15,13,264,8,3,165,2,0,48,1,0,287,1,0,12,1,0,2,1,0,4,1,0,2,0,0,0,570,160,7000,7000,99,160,5,320,25,5,580,45,10,7000,50,10,7000,15,150,7000,155,470,7000,495,115,7000,114,555,6999,675,7000,6999,7000,0,0,2169,23
598,2,18,0,0,0,0,16,26,194,4,2,118,4,0,12,2,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,170,7000,7000,6999,7000,135,140,135,0,405,15,520,7000,525,0,335,10,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2287,26
599,0,87,0,1,1,48,13,2,339,7,0,133,8,0,43,3,0,212,4,0,204,1,0,60,0,0,0,0,0,0,2,0,16,316,0,7000,0,159,160,0,410,5,0,7000,35,0,7000,565,165,7000,165,270,7000,270,375,7000,375,7000,7000,6999,7000,6999,7000,0,6999,155,0,0,2145,34
600,2,15,0,0,0,0,9,22,369,8,2,94,0,0,0,1,1,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,7000,7000,6999,7000,0,240,40,45,570,55,7000,7000,7000,5,130,5,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2661,26
601,0,3,0,0,0,0,35,0,476,2,0,12,5,0,258,3,0,0,1,0,236,0,0,0,0,0,0,0,0,0,0,0,0,157,0,7000,7000,6999,7000,0,7000,5,0,7000,285,0,7000,50,0,7000,7000,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2437,29
602,1,1,5,7,0,136,11,0,904,88,0,811,50,0,585,9,0,441,8,0,195,1,0,0,4,0,22,2,0,9,2,0,37,1190,2490,105,5,6999,390,0,7000,10,0,7000,60,0,7000,55,0,7000,55,0,7000,405,5,7000,7000,5,7000,414,5,6999,655,5,6999,305,0,0,1973,32
603,2,10,1,2,0,3,3,0,17,0,0,0,4,0,12,0,0,0,1,0,32,3,0,266,0,0,0,1,2,16,0,0,0,524,165,305,290,6999,300,270,7000,285,7000,7000,7000,110,7000,155,7000,7000,7000,290,7000,295,5,7000,5,7000,7000,6999,0,44,45,7000,6999,7000,0,0,1705,17
604,0,22,0,0,0,0,31,0,302,18,0,423,1,0,85,3,0,73,4,0,94,1,0,44,2,0,38,1,0,16,0,0,0,711,0,7000,7000,6999,7000,40,7000,45,0,7000,5,140,7000,140,0,7000,275,155,7000,210,285,7000,290,225,7000,274,330,6999,380,7000,6999,7000,0,0,1630,19
605,1,1,27,0,0,0,30,0,633,1,0,529,3,0,259,2,0,19,4,0,49,3,0,16,1,0,4,0,0,0,0,0,0,415,415,10,7000,6999,7000,0,7000,0,0,7000,0,105,7000,130,110,7000,405,110,7000,270,105,7000,535,520,7000,534,7000,6999,7000,7000,6999,7000,0,0,3467,37
606,0,25,6,0,0,0,25,0,332,5,0,118,1,0,29,3,0,842,5,0,644,2,0,98,0,0,0,1,0,28,0,0,0,385,0,35,7000,6999,7000,0,7000,0,45,7000,45,950,7000,950,0,7000,0,105,7000,105,235,7000,270,7000,7000,6999,265,6999,275,7000,6999,7000,0,0,2557,30
607,2,19,3,1,5,61,5,22,208,4,1,94,13,14,463,1,9,160,1,0,37,1,0,18,1,0,13,1,5,181,3,11,201,2171,135,1600,205,484,255,305,420,310,55,540,80,0,830,60,5,135,5,330,7000,385,330,7000,365,385,7000,429,615,639,635,45,1224,50,0,0,1237,20
608,2,29,0,0,0,0,34,14,896,3,0,25,2,0,55,0,0,0,4,0,953,5,0,9,0,0,0,0,0,0,0,0,0,962,0,7000,7000,6999,7000,0,430,5,5,7000,85,5,7000,170,7000,7000,7000,5,7000,15,5,7000,560,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3296,36
609,1,0,44,1,0,0,28,0,390,5,0,109,1,0,310,7,0,444,2,0,20,2,0,54,0,0,0,1,0,11,1,0,0,798,7000,10,0,6999,7000,35,7000,35,525,7000,530,0,7000,5,95,7000,95,575,7000,580,240,7000,365,7000,7000,6999,585,6999,615,245,6999,7000,0,0,2214,36
610,0,5,0,0,0,0,13,0,154,16,0,341,2,0,17,1,0,641,3,0,33,1,0,8,0,0,0,0,0,0,0,0,0,524,0,7000,7000,6999,7000,250,7000,260,5,7000,5,170,7000,170,0,7000,0,95,7000,230,365,7000,405,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3055,44
611,2,7,0,0,0,0,19,19,194,7,2,108,1,0,4,2,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,7000,7000,6999,7000,125,130,130,0,535,10,95,7000,100,0,7000,10,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1882,25
612,2,13,0,0,0,0,6,1,116,4,11,150,2,0,155,1,1,450,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,409,0,7000,7000,6999,7000,105,340,105,0,345,0,35,7000,40,0,125,0,280,7000,295,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3243,30
613,2,19,0,0,1,0,14,8,260,15,4,23,3,0,10,4,1,53,7,0,243,0,1,24,0,1,0,0,1,0,0,1,0,544,130,7000,7000,4,7000,0,300,10,0,605,640,0,7000,125,275,5,220,0,7000,10,7000,5,135,7000,5,6999,7000,4,7000,7000,4,7000,0,0,1645,25
614,2,11,0,1,2,27,12,19,443,8,4,219,1,0,3,0,0,0,1,0,324,1,0,325,1,0,18,0,0,0,0,0,0,638,0,7000,5,124,385,5,235,10,0,475,10,45,7000,205,7000,7000,7000,5,7000,120,110,7000,120,345,7000,354,7000,6999,7000,7000,6999,7000,0,0,3436,28
615,0,51,1,0,0,0,55,0,429,26,0,403,4,0,20,2,0,738,5,0,82,1,0,8,0,0,0,0,0,0,0,0,0,769,0,325,7000,6999,7000,300,7000,315,5,7000,5,145,7000,155,0,7000,0,100,7000,110,590,7000,625,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1999,41
616,1,0,0,0,0,0,9,0,71,0,0,0,0,0,0,2,0,50,2,0,162,2,0,33,1,0,45,0,0,0,0,0,0,188,7000,7000,7000,6999,7000,5,7000,15,7000,7000,7000,7000,7000,7000,105,7000,105,45,7000,45,85,7000,85,125,7000,124,7000,6999,7000,7000,6999,7000,0,0,2018,25
617,0,18,0,4,0,51,6,0,276,34,0,480,43,0,190,2,0,234,0,0,0,1,0,895,3,0,48,2,0,7,0,0,0,502,0,7000,350,6999,365,195,7000,195,0,7000,25,0,7000,55,0,7000,80,7000,7000,7000,0,7000,5,0,7000,279,0,6999,445,7000,6999,7000,0,0,2786,27
618,1,0,0,1,0,0,3,1,450,10,0,65,7,0,294,2,3,320,1,1,103,1,0,0,2,0,0,2,0,0,1,0,0,329,7000,7000,0,6999,7000,0,530,15,0,7000,65,0,7000,10,0,260,35,0,255,180,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,0,2833,34
619,1,0,23,1,0,0,22,0,153,2,0,1,1,0,671,3,0,126,12,0,505,3,0,15,3,0,1,3,0,2,4,0,74,604,7000,110,0,6999,7000,0,7000,50,0,7000,760,0,7000,5,0,7000,210,0,7000,20,0,7000,660,0,7000,219,0,6999,285,0,6999,310,0,0,2646,28
620,2,30,0,0,0,0,35,76,748,26,32,812,3,0,19,9,1,838,2,0,18,1,0,12,0,0,0,0,0,0,0,0,0,2464,125,7000,7000,6999,7000,225,450,235,0,280,30,80,7000,85,0,125,20,420,7000,605,420,7000,495,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2604,36
621,1,0,0,1,0,0,12,0,197,5,0,5,1,0,312,5,0,386,4,0,88,1,0,54,0,0,0,2,0,22,1,0,1,731,7000,7000,10,6999,7000,10,7000,235,10,7000,620,10,7000,10,10,7000,35,70,7000,200,330,7000,345,7000,7000,6999,210,6999,435,210,6999,345,0,0,2092,21
622,1,0,2,1,2,64,13,4,259,19,0,24,5,3,332,3,0,269,1,1,84,2,0,29,2,1,29,1,0,74,2,0,120,307,7000,635,0,319,230,55,265,60,55,7000,255,0,810,0,90,7000,95,300,735,315,0,7000,390,350,660,389,320,6999,320,225,6999,230,0,0,2076,40
623,0,7,0,0,0,0,3,0,298,11,0,139,41,0,523,3,0,421,1,0,63,1,0,36,0,0,0,0,0,0,0,0,0,328,0,7000,7000,6999,7000,0,7000,0,85,7000,95,0,7000,5,85,7000,130,185,7000,190,410,7000,410,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2224,24
624,0,9,0,0,0,0,3,0,759,1,0,31,30,1,381,9,0,421,7,0,83,0,0,0,0,0,0,0,0,0,0,0,0,233,0,7000,7000,6999,7000,0,7000,5,325,7000,340,275,575,275,5,7000,5,160,7000,195,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3177,30
625,2,8,0,1,2,2,12,0,70,6,0,112,1,0,23,1,0,288,1,0,163,1,0,6,1,0,0,2,0,22,0,0,0,423,0,7000,175,174,175,210,7000,210,0,7000,5,50,7000,55,5,7000,5,95,7000,110,365,7000,380,365,7000,6999,130,6999,245,7000,6999,7000,0,0,2297,23
626,0,107,0,0,0,0,29,0,505,11,0,242,3,0,78,3,0,28,10,0,1065,9,0,426,4,0,150,0,0,0,0,0,0,536,0,7000,7000,6999,7000,260,7000,265,25,7000,100,245,7000,250,445,7000,495,5,7000,80,5,7000,75,0,7000,19,7000,6999,7000,7000,6999,7000,0,0,2902,37
627,0,179,1,3,0,20,24,0,304,8,0,202,4,0,151,1,0,227,3,0,406,1,0,0,0,0,0,0,0,0,1,0,0,454,0,15,5,6999,275,0,7000,0,0,7000,0,5,7000,55,5,7000,105,210,7000,210,325,7000,7000,7000,7000,6999,7000,6999,7000,190,6999,7000,0,0,2997,40
628,0,9,0,0,0,0,3,0,746,1,0,20,29,0,438,17,0,305,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,246,0,7000,7000,6999,7000,0,7000,5,300,7000,305,255,7000,265,5,7000,5,165,7000,185,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2971,30
629,1,0,3,0,0,0,1,0,260,126,0,1114,83,0,633,7,0,984,6,0,903,2,0,6,3,0,14,2,0,114,2,0,7,782,7000,285,7000,6999,7000,0,7000,0,0,7000,5,0,7000,90,0,7000,5,0,7000,95,45,7000,245,405,7000,734,245,6999,305,245,6999,305,0,0,2996,37
630,0,24,6,0,1,0,6,0,703,71,0,638,40,0,353,7,0,410,5,0,101,2,0,50,0,0,0,0,0,0,0,1,0,643,0,70,7000,4,7000,0,7000,10,10,7000,10,415,7000,435,45,7000,55,175,7000,185,340,7000,450,7000,7000,6999,7000,6999,7000,7000,4,7000,0,0,1813,24
631,0,3,0,1,0,0,15,0,167,6,0,287,3,0,84,2,0,435,2,0,376,1,0,186,0,0,0,0,0,0,0,0,0,201,0,7000,0,6999,7000,0,7000,15,95,7000,95,45,7000,45,0,7000,0,95,7000,100,0,7000,225,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3470,38
